 [2022-10-11 23:10:25,893] Pre-Condition: Open browser and navigate to Homepage
 [2022-10-12 13:53:34,887] Checkout - Step 12: Verify cart total is correctly displayed
 [2022-10-12 13:53:35,001]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:53:35,002] Checkout - Step 13: Click to 'Secure Checkout' button
 [2022-10-12 13:53:38,373] Checkout - Step 14: Input to Firstname textbox with value: Vincent
 [2022-10-12 13:53:39,874] Checkout - Step 15: Input to Lastname textbox with value: VSM
 [2022-10-12 13:53:41,262] Checkout - Step 16: Input to Email textbox with value: vincent@gmail.com
 [2022-10-12 13:53:42,858] Checkout - Step 17: Input to Username textbox with value: vincen218
 [2022-10-12 13:53:45,589] Checkout - Step 18: Input to Password textbox with value: Vincen@218
 [2022-10-12 13:53:47,071] Checkout - Step 19: Tick to captcha checkbox
 [2022-10-12 13:53:48,440] Checkout - Step 20: Tick to send me tips checkbox
 [2022-10-12 13:53:49,619] Checkout - Step 21: Back to Cart Page
 [2022-10-12 13:53:51,844] Checkout - Step 22: Click to 'Empty Cart' button
 [2022-10-12 13:53:53,205] Checkout - Step 23: Accept alert to remove all item from cart
 [2022-10-12 13:53:53,232] Checkout - Step 24: Verify cart is empty
 [2022-10-12 13:53:54,481]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:53:54,487] Checkout - Step 01: Click to 'Web Themes & Templates' menu
 [2022-10-12 13:53:57,433] Checkout - Step 02: Click to 'Template Kits' link from 'Elementor' submenu
 [2022-10-12 13:53:59,349] Checkout - Step 03: Choose Grid View mode
 [2022-10-12 13:54:01,450] Checkout - Step 04: Add product 'Cabel - Electricity Services Elementor Template Kit' to Cart
 [2022-10-12 13:54:03,467] Checkout - Step 05: Click to 'Keep Browsing' button to continue choosing next product
 [2022-10-12 13:54:05,470] Checkout - Step 06: Add product 'Maldives - Business & Agency Elementor Template Kit' to Cart
 [2022-10-12 13:54:06,833] Checkout - Step 07: Click to 'Go to Checkout' button
 [2022-10-12 13:54:09,750] Checkout - Step 08: Verify product 'Cabel - Electricity Services Elementor Template Kit' name is correctly displayed
 [2022-10-12 13:54:09,891]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:54:09,891] Checkout - Step 09: Verify product 'Cabel - Electricity Services Elementor Template Kit' price is correctly displayed
 [2022-10-12 13:54:09,994]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:54:09,994] Checkout - Step 10: Verify product 'Maldives - Business & Agency Elementor Template Kit' name is correctly displayed
 [2022-10-12 13:54:10,079]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:54:10,080] Checkout - Step 11: Verify product 'Maldives - Business & Agency Elementor Template Kit' price is correctly displayed
 [2022-10-12 13:54:10,271]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:54:10,272] Checkout - Step 12: Verify cart total is correctly displayed
 [2022-10-12 13:54:10,439]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:54:10,439] Checkout - Step 13: Click to 'Secure Checkout' button
 [2022-10-12 13:54:13,545] Checkout - Step 14: Input to Firstname textbox with value: Leo
 [2022-10-12 13:54:14,930] Checkout - Step 15: Input to Lastname textbox with value: VSM
 [2022-10-12 13:54:16,313] Checkout - Step 16: Input to Email textbox with value: leo@gmail.com
 [2022-10-12 13:54:17,872] Checkout - Step 17: Input to Username textbox with value: leo123
 [2022-10-12 13:54:20,482] Checkout - Step 18: Input to Password textbox with value: Leo@5421
 [2022-10-12 13:54:21,878] Checkout - Step 19: Untick to captcha checkbox
 [2022-10-12 13:54:22,052] Checkout - Step 20: Untick to send me tips checkbox
 [2022-10-12 13:54:26,432] Checkout - Step 21: Back to Cart Page
 [2022-10-12 13:54:29,405] Checkout - Step 22: Click to 'Empty Cart' button
 [2022-10-12 13:54:30,804] Checkout - Step 23: Accept alert to remove all item from cart
 [2022-10-12 13:54:30,821] Checkout - Step 24: Verify cart is empty
 [2022-10-12 13:54:31,980]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:54:31,984] Checkout - Step 01: Click to 'Web Themes & Templates' menu
 [2022-10-12 13:54:34,983] Checkout - Step 02: Click to 'Template Kits' link from 'Elementor' submenu
 [2022-10-12 13:54:36,558] Checkout - Step 03: Choose Grid View mode
 [2022-10-12 13:54:38,466] Checkout - Step 04: Add product 'Cabel - Electricity Services Elementor Template Kit' to Cart
 [2022-10-12 13:54:40,950] Checkout - Step 05: Click to 'Keep Browsing' button to continue choosing next product
 [2022-10-12 13:54:42,927] Checkout - Step 06: Add product 'Maldives - Business & Agency Elementor Template Kit' to Cart
 [2022-10-12 13:54:44,269] Checkout - Step 07: Click to 'Go to Checkout' button
 [2022-10-12 13:54:47,094] Checkout - Step 08: Verify product 'Cabel - Electricity Services Elementor Template Kit' name is correctly displayed
 [2022-10-12 13:54:47,233]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:54:47,233] Checkout - Step 09: Verify product 'Cabel - Electricity Services Elementor Template Kit' price is correctly displayed
 [2022-10-12 13:54:47,309]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:54:47,310] Checkout - Step 10: Verify product 'Maldives - Business & Agency Elementor Template Kit' name is correctly displayed
 [2022-10-12 13:54:47,400]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:54:47,400] Checkout - Step 11: Verify product 'Maldives - Business & Agency Elementor Template Kit' price is correctly displayed
 [2022-10-12 13:54:47,576]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:54:47,576] Checkout - Step 12: Verify cart total is correctly displayed
 [2022-10-12 13:54:47,781]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:54:47,781] Checkout - Step 13: Click to 'Secure Checkout' button
 [2022-10-12 13:54:51,585] Checkout - Step 14: Input to Firstname textbox with value: Thao
 [2022-10-12 13:54:52,961] Checkout - Step 15: Input to Lastname textbox with value: Le
 [2022-10-12 13:54:54,355] Checkout - Step 16: Input to Email textbox with value: thaole@gmail.com
 [2022-10-12 13:54:55,898] Checkout - Step 17: Input to Username textbox with value: thaole123
 [2022-10-12 13:54:58,571] Checkout - Step 18: Input to Password textbox with value: Thao@!#$
 [2022-10-12 13:55:00,014] Checkout - Step 19: Untick to captcha checkbox
 [2022-10-12 13:55:00,175] Checkout - Step 20: Tick to send me tips checkbox
 [2022-10-12 13:55:01,373] Checkout - Step 21: Back to Cart Page
 [2022-10-12 13:55:03,382] Checkout - Step 22: Click to 'Empty Cart' button
 [2022-10-12 13:55:04,706] Checkout - Step 23: Accept alert to remove all item from cart
 [2022-10-12 13:55:04,719] Checkout - Step 24: Verify cart is empty
 [2022-10-12 13:55:05,915]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:55:06,839] Pre-Condition: Open browser and navigate to Homepage
 [2022-10-12 13:55:24,465] Checkout - Step 01: Click to 'Web Themes & Templates' menu
 [2022-10-12 13:55:27,414] Checkout - Step 02: Click to 'Template Kits' link from 'Elementor' submenu
 [2022-10-12 13:55:31,540] Checkout - Step 03: Choose Grid View mode
 [2022-10-12 13:55:34,079] Checkout - Step 04: Add product 'Cabel - Electricity Services Elementor Template Kit' to Cart
 [2022-10-12 13:55:36,091] Checkout - Step 05: Click to 'Keep Browsing' button to continue choosing next product
 [2022-10-12 13:55:37,973] Checkout - Step 06: Add product 'Maldives - Business & Agency Elementor Template Kit' to Cart
 [2022-10-12 13:55:39,384] Checkout - Step 07: Click to 'Go to Checkout' button
 [2022-10-12 13:55:44,517] Checkout - Step 08: Verify product 'Cabel - Electricity Services Elementor Template Kit' name is correctly displayed
 [2022-10-12 13:55:44,645]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:55:44,645] Checkout - Step 09: Verify product 'Cabel - Electricity Services Elementor Template Kit' price is correctly displayed
 [2022-10-12 13:55:44,744]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:55:44,744] Checkout - Step 10: Verify product 'Maldives - Business & Agency Elementor Template Kit' name is correctly displayed
 [2022-10-12 13:55:44,832]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:55:44,832] Checkout - Step 11: Verify product 'Maldives - Business & Agency Elementor Template Kit' price is correctly displayed
 [2022-10-12 13:55:44,904]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:55:44,904] Checkout - Step 12: Verify cart total is correctly displayed
 [2022-10-12 13:55:45,021]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:55:45,021] Checkout - Step 13: Click to 'Secure Checkout' button
 [2022-10-12 13:55:48,328] Checkout - Step 14: Input to Firstname textbox with value: Vincent
 [2022-10-12 13:55:49,790] Checkout - Step 15: Input to Lastname textbox with value: VSM
 [2022-10-12 13:55:51,067] Checkout - Step 16: Input to Email textbox with value: vincent@gmail.com
 [2022-10-12 13:55:52,527] Checkout - Step 17: Input to Username textbox with value: vincen218
 [2022-10-12 13:55:55,030] Checkout - Step 18: Input to Password textbox with value: Vincen@218
 [2022-10-12 13:55:56,338] Checkout - Step 19: Tick to captcha checkbox
 [2022-10-12 13:55:57,720] Checkout - Step 20: Tick to send me tips checkbox
 [2022-10-12 13:55:58,890] Checkout - Step 21: Back to Cart Page
 [2022-10-12 13:56:00,104] Checkout - Step 22: Click to 'Empty Cart' button
 [2022-10-12 13:56:02,205] Checkout - Step 23: Accept alert to remove all item from cart
 [2022-10-12 13:56:02,232] Checkout - Step 24: Verify cart is empty
 [2022-10-12 13:56:03,388]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:56:03,392] Checkout - Step 01: Click to 'Web Themes & Templates' menu
 [2022-10-12 13:56:06,102] Checkout - Step 02: Click to 'Template Kits' link from 'Elementor' submenu
 [2022-10-12 13:56:07,823] Checkout - Step 03: Choose Grid View mode
 [2022-10-12 13:56:09,439] Checkout - Step 04: Add product 'Cabel - Electricity Services Elementor Template Kit' to Cart
 [2022-10-12 13:56:11,635] Checkout - Step 05: Click to 'Keep Browsing' button to continue choosing next product
 [2022-10-12 13:56:16,524] Checkout - Step 06: Add product 'Maldives - Business & Agency Elementor Template Kit' to Cart
 [2022-10-12 13:56:18,907] Checkout - Step 07: Click to 'Go to Checkout' button
 [2022-10-12 13:56:21,308] Checkout - Step 08: Verify product 'Cabel - Electricity Services Elementor Template Kit' name is correctly displayed
 [2022-10-12 13:56:21,474]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:56:21,474] Checkout - Step 09: Verify product 'Cabel - Electricity Services Elementor Template Kit' price is correctly displayed
 [2022-10-12 13:56:21,576]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:56:21,577] Checkout - Step 10: Verify product 'Maldives - Business & Agency Elementor Template Kit' name is correctly displayed
 [2022-10-12 13:56:21,658]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:56:21,658] Checkout - Step 11: Verify product 'Maldives - Business & Agency Elementor Template Kit' price is correctly displayed
 [2022-10-12 13:56:21,789]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:56:21,789] Checkout - Step 12: Verify cart total is correctly displayed
 [2022-10-12 13:56:21,925]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:56:21,926] Checkout - Step 13: Click to 'Secure Checkout' button
 [2022-10-12 13:56:24,809] Checkout - Step 14: Input to Firstname textbox with value: Leo
 [2022-10-12 13:56:26,287] Checkout - Step 15: Input to Lastname textbox with value: VSM
 [2022-10-12 13:56:27,550] Checkout - Step 16: Input to Email textbox with value: leo@gmail.com
 [2022-10-12 13:56:28,950] Checkout - Step 17: Input to Username textbox with value: leo123
 [2022-10-12 13:56:31,423] Checkout - Step 18: Input to Password textbox with value: Leo@5421
 [2022-10-12 13:56:32,763] Checkout - Step 19: Untick to captcha checkbox
 [2022-10-12 13:56:32,868] Checkout - Step 20: Untick to send me tips checkbox
 [2022-10-12 13:56:37,344] Checkout - Step 21: Back to Cart Page
 [2022-10-12 13:56:38,572] Checkout - Step 22: Click to 'Empty Cart' button
 [2022-10-12 13:56:40,657] Checkout - Step 23: Accept alert to remove all item from cart
 [2022-10-12 13:56:40,683] Checkout - Step 24: Verify cart is empty
 [2022-10-12 13:56:41,702]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:56:41,706] Checkout - Step 01: Click to 'Web Themes & Templates' menu
 [2022-10-12 13:56:43,545] Checkout - Step 02: Click to 'Template Kits' link from 'Elementor' submenu
 [2022-10-12 13:56:45,338] Checkout - Step 03: Choose Grid View mode
 [2022-10-12 13:56:47,005] Checkout - Step 04: Add product 'Cabel - Electricity Services Elementor Template Kit' to Cart
 [2022-10-12 13:56:48,879] Checkout - Step 05: Click to 'Keep Browsing' button to continue choosing next product
 [2022-10-12 13:56:50,638] Checkout - Step 06: Add product 'Maldives - Business & Agency Elementor Template Kit' to Cart
 [2022-10-12 13:56:52,059] Checkout - Step 07: Click to 'Go to Checkout' button
 [2022-10-12 13:56:55,287] Checkout - Step 08: Verify product 'Cabel - Electricity Services Elementor Template Kit' name is correctly displayed
 [2022-10-12 13:56:55,450]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:56:55,450] Checkout - Step 09: Verify product 'Cabel - Electricity Services Elementor Template Kit' price is correctly displayed
 [2022-10-12 13:56:55,518]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:56:55,518] Checkout - Step 10: Verify product 'Maldives - Business & Agency Elementor Template Kit' name is correctly displayed
 [2022-10-12 13:56:55,613]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:56:55,614] Checkout - Step 11: Verify product 'Maldives - Business & Agency Elementor Template Kit' price is correctly displayed
 [2022-10-12 13:56:55,729]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:56:55,730] Checkout - Step 12: Verify cart total is correctly displayed
 [2022-10-12 13:56:55,866]  -------------------------- PASSED -------------------------- 
 [2022-10-12 13:56:55,866] Checkout - Step 13: Click to 'Secure Checkout' button
 [2022-10-12 13:56:58,681] Checkout - Step 14: Input to Firstname textbox with value: Thao
 [2022-10-12 13:57:00,276] Checkout - Step 15: Input to Lastname textbox with value: Le
 [2022-10-12 13:57:01,523] Checkout - Step 16: Input to Email textbox with value: thaole@gmail.com
 [2022-10-12 13:57:03,003] Checkout - Step 17: Input to Username textbox with value: thaole123
 [2022-10-12 13:57:05,469] Checkout - Step 18: Input to Password textbox with value: Thao@!#$
 [2022-10-12 13:57:06,747] Checkout - Step 19: Untick to captcha checkbox
 [2022-10-12 13:57:06,886] Checkout - Step 20: Tick to send me tips checkbox
 [2022-10-12 13:57:08,045] Checkout - Step 21: Back to Cart Page
 [2022-10-12 13:57:09,238] Checkout - Step 22: Click to 'Empty Cart' button
 [2022-10-12 13:57:11,340] Checkout - Step 23: Accept alert to remove all item from cart
 [2022-10-12 13:57:11,365] Checkout - Step 24: Verify cart is empty
 [2022-10-12 13:57:12,407]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:07:54,875] Pre-Condition: Open browser and navigate to Homepage
 [2022-10-12 14:08:02,224] Checkout - Step 01: Click to 'Web Themes & Templates' menu
 [2022-10-12 14:08:03,718] Checkout - Step 02: Click to 'Template Kits' link from 'Elementor' submenu
 [2022-10-12 14:08:05,764] Checkout - Step 03: Choose Grid View mode
 [2022-10-12 14:08:08,026] Checkout - Step 04: Add product 'Cabel - Electricity Services Elementor Template Kit' to Cart
 [2022-10-12 14:08:10,165] Checkout - Step 05: Click to 'Keep Browsing' button to continue choosing next product
 [2022-10-12 14:08:11,990] Checkout - Step 06: Add product 'Maldives - Business & Agency Elementor Template Kit' to Cart
 [2022-10-12 14:08:13,338] Checkout - Step 07: Click to 'Go to Checkout' button
 [2022-10-12 14:08:16,307] Checkout - Step 08: Verify product 'Cabel - Electricity Services Elementor Template Kit' name is correctly displayed
 [2022-10-12 14:08:16,472]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:08:16,472] Checkout - Step 09: Verify product 'Cabel - Electricity Services Elementor Template Kit' price is correctly displayed
 [2022-10-12 14:08:16,581]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:08:16,581] Checkout - Step 10: Verify product 'Maldives - Business & Agency Elementor Template Kit' name is correctly displayed
 [2022-10-12 14:08:16,669]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:08:16,669] Checkout - Step 11: Verify product 'Maldives - Business & Agency Elementor Template Kit' price is correctly displayed
 [2022-10-12 14:08:16,951]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:08:16,951] Checkout - Step 12: Verify cart total is correctly displayed
 [2022-10-12 14:08:17,028]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:08:17,028] Checkout - Step 13: Click to 'Secure Checkout' button
 [2022-10-12 14:08:20,281] Checkout - Step 14: Input to Firstname textbox with value: Vincent
 [2022-10-12 14:08:21,732] Checkout - Step 15: Input to Lastname textbox with value: VSM
 [2022-10-12 14:08:23,191] Checkout - Step 16: Input to Email textbox with value: vincent@gmail.com
 [2022-10-12 14:08:24,814] Checkout - Step 17: Input to Username textbox with value: vincen218
 [2022-10-12 14:08:27,510] Checkout - Step 18: Input to Password textbox with value: Vincen@218
 [2022-10-12 14:08:28,930] Checkout - Step 19: Tick to captcha checkbox
 [2022-10-12 14:08:30,302] Checkout - Step 20: Tick to send me tips checkbox
 [2022-10-12 14:08:31,494] Checkout - Step 21: Back to Cart Page
 [2022-10-12 14:08:33,551] Checkout - Step 22: Click to 'Empty Cart' button
 [2022-10-12 14:08:34,887] Checkout - Step 23: Accept alert to remove all item from cart
 [2022-10-12 14:08:34,898] Checkout - Step 24: Verify cart is empty
 [2022-10-12 14:08:36,089]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:08:36,097] Checkout - Step 01: Click to 'Web Themes & Templates' menu
 [2022-10-12 14:08:38,804] Checkout - Step 02: Click to 'Template Kits' link from 'Elementor' submenu
 [2022-10-12 14:08:40,338] Checkout - Step 03: Choose Grid View mode
 [2022-10-12 14:08:42,277] Checkout - Step 04: Add product 'Cabel - Electricity Services Elementor Template Kit' to Cart
 [2022-10-12 14:08:44,163] Checkout - Step 05: Click to 'Keep Browsing' button to continue choosing next product
 [2022-10-12 14:08:46,057] Checkout - Step 06: Add product 'Maldives - Business & Agency Elementor Template Kit' to Cart
 [2022-10-12 14:08:47,376] Checkout - Step 07: Click to 'Go to Checkout' button
 [2022-10-12 14:08:50,089] Checkout - Step 08: Verify product 'Cabel - Electricity Services Elementor Template Kit' name is correctly displayed
 [2022-10-12 14:08:50,245]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:08:50,245] Checkout - Step 09: Verify product 'Cabel - Electricity Services Elementor Template Kit' price is correctly displayed
 [2022-10-12 14:08:50,387]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:08:50,387] Checkout - Step 10: Verify product 'Maldives - Business & Agency Elementor Template Kit' name is correctly displayed
 [2022-10-12 14:08:50,471]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:08:50,471] Checkout - Step 11: Verify product 'Maldives - Business & Agency Elementor Template Kit' price is correctly displayed
 [2022-10-12 14:08:50,749]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:08:50,749] Checkout - Step 12: Verify cart total is correctly displayed
 [2022-10-12 14:08:50,829]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:08:50,830] Checkout - Step 13: Click to 'Secure Checkout' button
 [2022-10-12 14:08:54,397] Checkout - Step 14: Input to Firstname textbox with value: Leo
 [2022-10-12 14:08:55,747] Checkout - Step 15: Input to Lastname textbox with value: VSM
 [2022-10-12 14:08:57,110] Checkout - Step 16: Input to Email textbox with value: leo@gmail.com
 [2022-10-12 14:08:58,763] Checkout - Step 17: Input to Username textbox with value: leo123
 [2022-10-12 14:09:01,448] Checkout - Step 18: Input to Password textbox with value: Leo@5421
 [2022-10-12 14:09:02,925] Checkout - Step 19: Untick to captcha checkbox
 [2022-10-12 14:09:03,108] Checkout - Step 20: Untick to send me tips checkbox
 [2022-10-12 14:09:07,448] Checkout - Step 21: Back to Cart Page
 [2022-10-12 14:09:12,857] Checkout - Step 22: Click to 'Empty Cart' button
 [2022-10-12 14:09:14,183] Checkout - Step 23: Accept alert to remove all item from cart
 [2022-10-12 14:09:14,202] Checkout - Step 24: Verify cart is empty
 [2022-10-12 14:09:21,851]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:09:21,855] Checkout - Step 01: Click to 'Web Themes & Templates' menu
 [2022-10-12 14:09:24,666] Checkout - Step 02: Click to 'Template Kits' link from 'Elementor' submenu
 [2022-10-12 14:09:26,203] Checkout - Step 03: Choose Grid View mode
 [2022-10-12 14:09:28,054] Checkout - Step 04: Add product 'Cabel - Electricity Services Elementor Template Kit' to Cart
 [2022-10-12 14:09:30,125] Checkout - Step 05: Click to 'Keep Browsing' button to continue choosing next product
 [2022-10-12 14:09:31,988] Checkout - Step 06: Add product 'Maldives - Business & Agency Elementor Template Kit' to Cart
 [2022-10-12 14:09:33,277] Checkout - Step 07: Click to 'Go to Checkout' button
 [2022-10-12 14:09:36,049] Checkout - Step 08: Verify product 'Cabel - Electricity Services Elementor Template Kit' name is correctly displayed
 [2022-10-12 14:09:36,172]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:09:36,173] Checkout - Step 09: Verify product 'Cabel - Electricity Services Elementor Template Kit' price is correctly displayed
 [2022-10-12 14:09:36,261]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:09:36,261] Checkout - Step 10: Verify product 'Maldives - Business & Agency Elementor Template Kit' name is correctly displayed
 [2022-10-12 14:09:36,354]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:09:36,354] Checkout - Step 11: Verify product 'Maldives - Business & Agency Elementor Template Kit' price is correctly displayed
 [2022-10-12 14:09:36,480]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:09:36,480] Checkout - Step 12: Verify cart total is correctly displayed
 [2022-10-12 14:09:36,737]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:09:36,738] Checkout - Step 13: Click to 'Secure Checkout' button
 [2022-10-12 14:09:39,846] Checkout - Step 14: Input to Firstname textbox with value: Thao
 [2022-10-12 14:09:41,207] Checkout - Step 15: Input to Lastname textbox with value: Le
 [2022-10-12 14:09:42,538] Checkout - Step 16: Input to Email textbox with value: thaole@gmail.com
 [2022-10-12 14:09:44,153] Checkout - Step 17: Input to Username textbox with value: thaole123
 [2022-10-12 14:09:46,886] Checkout - Step 18: Input to Password textbox with value: Thao@!#$
 [2022-10-12 14:09:48,369] Checkout - Step 19: Untick to captcha checkbox
 [2022-10-12 14:09:48,530] Checkout - Step 20: Tick to send me tips checkbox
 [2022-10-12 14:09:49,723] Checkout - Step 21: Back to Cart Page
 [2022-10-12 14:09:51,832] Checkout - Step 22: Click to 'Empty Cart' button
 [2022-10-12 14:09:53,151] Checkout - Step 23: Accept alert to remove all item from cart
 [2022-10-12 14:09:53,173] Checkout - Step 24: Verify cart is empty
 [2022-10-12 14:09:54,319]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:10:39,997] Pre-Condition: Open browser and navigate to Homepage
 [2022-10-12 14:10:46,429] Checkout - Step 01: Click to 'Web Themes & Templates' menu
 [2022-10-12 14:10:47,804] Checkout - Step 02: Click to 'Template Kits' link from 'Elementor' submenu
 [2022-10-12 14:10:50,398] Checkout - Step 03: Choose Grid View mode
 [2022-10-12 14:10:52,467] Checkout - Step 04: Add product 'Cabel - Electricity Services Elementor Template Kit' to Cart
 [2022-10-12 14:10:54,470] Checkout - Step 05: Click to 'Keep Browsing' button to continue choosing next product
 [2022-10-12 14:10:56,967] Checkout - Step 06: Add product 'Maldives - Business & Agency Elementor Template Kit' to Cart
 [2022-10-12 14:10:58,284] Checkout - Step 07: Click to 'Go to Checkout' button
 [2022-10-12 14:11:01,223] Checkout - Step 08: Verify product 'Cabel - Electricity Services Elementor Template Kit' name is correctly displayed
 [2022-10-12 14:11:01,364]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:11:01,365] Checkout - Step 09: Verify product 'Cabel - Electricity Services Elementor Template Kit' price is correctly displayed
 [2022-10-12 14:11:01,452]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:11:01,453] Checkout - Step 10: Verify product 'Maldives - Business & Agency Elementor Template Kit' name is correctly displayed
 [2022-10-12 14:11:01,531]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:11:01,531] Checkout - Step 11: Verify product 'Maldives - Business & Agency Elementor Template Kit' price is correctly displayed
 [2022-10-12 14:11:01,774]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:11:01,775] Checkout - Step 12: Verify cart total is correctly displayed
 [2022-10-12 14:11:01,909]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:11:01,909] Checkout - Step 13: Click to 'Secure Checkout' button
 [2022-10-12 14:11:06,580] Checkout - Step 14: Input to Firstname textbox with value: Vincent
 [2022-10-12 14:11:08,144] Checkout - Step 15: Input to Lastname textbox with value: VSM
 [2022-10-12 14:11:09,599] Checkout - Step 16: Input to Email textbox with value: vincent@gmail.com
 [2022-10-12 14:11:11,360] Checkout - Step 17: Input to Username textbox with value: vincen218
 [2022-10-12 14:11:14,022] Checkout - Step 18: Input to Password textbox with value: Vincen@218
 [2022-10-12 14:11:15,476] Checkout - Step 19: Tick to captcha checkbox
 [2022-10-12 14:11:16,905] Checkout - Step 20: Tick to send me tips checkbox
 [2022-10-12 14:11:18,102] Checkout - Step 21: Back to Cart Page
 [2022-10-12 14:11:20,258] Checkout - Step 22: Click to 'Empty Cart' button
 [2022-10-12 14:11:21,543] Checkout - Step 23: Accept alert to remove all item from cart
 [2022-10-12 14:11:21,568] Checkout - Step 24: Verify cart is empty
 [2022-10-12 14:11:22,763]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:11:22,769] Checkout - Step 01: Click to 'Web Themes & Templates' menu
 [2022-10-12 14:11:25,324] Checkout - Step 02: Click to 'Template Kits' link from 'Elementor' submenu
 [2022-10-12 14:11:27,104] Checkout - Step 03: Choose Grid View mode
 [2022-10-12 14:11:28,960] Checkout - Step 04: Add product 'Cabel - Electricity Services Elementor Template Kit' to Cart
 [2022-10-12 14:11:30,803] Checkout - Step 05: Click to 'Keep Browsing' button to continue choosing next product
 [2022-10-12 14:11:32,717] Checkout - Step 06: Add product 'Maldives - Business & Agency Elementor Template Kit' to Cart
 [2022-10-12 14:11:33,981] Checkout - Step 07: Click to 'Go to Checkout' button
 [2022-10-12 14:11:36,706] Checkout - Step 08: Verify product 'Cabel - Electricity Services Elementor Template Kit' name is correctly displayed
 [2022-10-12 14:11:36,842]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:11:36,843] Checkout - Step 09: Verify product 'Cabel - Electricity Services Elementor Template Kit' price is correctly displayed
 [2022-10-12 14:11:36,947]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:11:36,947] Checkout - Step 10: Verify product 'Maldives - Business & Agency Elementor Template Kit' name is correctly displayed
 [2022-10-12 14:11:37,030]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:11:37,031] Checkout - Step 11: Verify product 'Maldives - Business & Agency Elementor Template Kit' price is correctly displayed
 [2022-10-12 14:11:37,189]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:11:37,189] Checkout - Step 12: Verify cart total is correctly displayed
 [2022-10-12 14:11:37,390]  -------------------------- PASSED -------------------------- 
 [2022-10-12 14:11:37,390] Checkout - Step 13: Click to 'Secure Checkout' button
 [2022-10-12 14:11:40,334] Checkout - Step 14: Input to Firstname textbox with value: Leo
 [2022-10-12 14:11:41,700] Checkout - Step 15: Input to Lastname textbox with value: VSM
 [2022-10-12 14:11:43,124] Checkout - Step 16: Input to Email textbox with value: leo@gmail.com
 [2022-10-12 14:11:44,743] Checkout - Step 17: Input to Username textbox with value: leo123
 [2022-10-12 14:11:47,474] Checkout - Step 18: Input to Password textbox with value: Leo@5421
